Model Parameters: a, b, 1/eps, Lx, Ly, Dv = 0.84, 0.07, 12.5, 80, 80, 0
Numerical Parameters: NX, NY, ts, delta = 241, 241, 0.5, 0.0001 
File written: Tue Sep 26 23:51:22 2023
Comments: 2D 





Ascii values of u and v follow
0.000975088 0.268044
0.00091125 0.256382
0.000946821 0.240171
0.00110162 0.220854
0.00141925 0.200599
0.00197495 0.181332
0.00288534 0.164152
0.00431979 0.149522
0.00651257 0.137672
0.00977546 0.128839
0.0145113 0.123355
0.0212317 0.121669
0.0305842 0.124329
0.0433986 0.131903
0.0607547 0.145008
0.0840614 0.16432
0.115105 0.190737
0.156005 0.225702
0.209033 0.271483
0.276378 0.331404
0.360054 0.409918
0.462113 0.500772
0.580474 0.577316
0.700389 0.612687
0.797895 0.597254
0.857006 0.539288
0.876399 0.450849
0.858946 0.340988
0.800494 0.221175
0.687748 0.115535
0.515263 0.0591254
0.321711 0.056116
0.170757 0.0638625
0.0813307 0.0720037
0.0364486 0.0805159
0.0158688 0.0893959
0.00688864 0.0986423
0.00308456 0.108233
0.00150248 0.118089
0.000848882 0.128034
0.000575174 0.137707
0.000455188 0.1465
0.000398754 0.153534
0.000371733 0.15785
0.000362705 0.158719
0.000370152 0.155895
0.000399563 0.14963
0.000467834 0.1405
0.00061834 0.129212
0.000958489 0.116526
0.00174785 0.103208
0.00359859 0.0899903
0.0079174 0.0774914
0.0178348 0.0661358
0.0399787 0.0561306
0.0870835 0.0475036
0.17876 0.0401695
0.330497 0.0339889
0.523234 0.0386739
0.697058 0.0902407
0.815337 0.184823
0.88436 0.293476
0.921583 0.396775
0.939083 0.487611
0.941997 0.564695
0.930202 0.62841
0.90014 0.678724
0.847505 0.713862
0.771549 0.730136
0.678911 0.724414
0.582469 0.698334
0.495056 0.659617
0.424394 0.61846
0.372898 0.58295
0.34 0.557395
0.324206 0.543329
0.324202 0.541189
0.339326 0.551336
0.369745 0.574058
0.416335 0.608661
0.479965 0.651965
0.559762 0.696995
0.650592 0.73356
0.741937 0.751964
0.821154 0.747614
0.879727 0.721757
0.916264 0.677909
0.934057 0.61843
0.936878 0.543784
0.925978 0.453489
0.898115 0.347895
0.843543 0.231638
0.745091 0.120407
0.587578 0.0449732
0.390512 0.0256318
0.217755 0.0307823
0.106865 0.037506
0.0485655 0.0455321
0.021143 0.0547729
0.00902362 0.0648121
0.00393093 0.0743437
0.00203457 0.0812354
0.00182021 0.0838777
0.00309277 0.0819002
0.0068283 0.0757314
0.0157987 0.0667978
0.0361556 0.0571404
0.0799888 0.0481297
0.166585 0.0402182
0.313081 0.0334683
0.504828 0.0352659
0.683058 0.0821521
0.806492 0.174521
0.878847 0.283068
0.917479 0.38676
0.934675 0.477648
0.935358 0.554132
0.918737 0.616307
0.880408 0.663399
0.815688 0.692052
0.724743 0.696474
0.616344 0.672444
0.50494 0.623132
0.402893 0.560043
0.31616 0.49738
0.245734 0.444212
0.190564 0.400417
0.14862 0.364557
0.117519 0.335484
0.094997 0.312308
0.0791503 0.294348
0.0685195 0.281116
0.0620805 0.272279
0.0592032 0.267655
0.0596132 0.267198
0.0633718 0.271
0.0708834 0.279294
0.0829275 0.292468
0.100707 0.311085
0.125885 0.335927
0.160575 0.368061
0.207227 0.4089
0.268363 0.46015
0.346147 0.523461
0.441779 0.595508
0.553242 0.662437
0.671323 0.708974
0.780031 0.728206
0.864962 0.726023
0.921435 0.715276
0.953209 0.706297
0.96561 0.703386
0.959989 0.707292
0.930614 0.716965
0.864204 0.727389
0.747949 0.723799
0.590266 0.683683
0.427407 0.601443
0.291908 0.504638
0.192811 0.421036
0.125834 0.35235
0.0824557 0.296389
0.0549354 0.250632
0.0377846 0.21285
0.0276852 0.181374
0.0231717 0.155011
0.0246082 0.132864
0.0346778 0.114215
0.0594042 0.09847
0.10909 0.0851373
0.196639 0.0738125
0.328343 0.0641629
0.488092 0.0628201
0.637607 0.0971317
0.749842 0.168477
0.82306 0.256444
0.866635 0.342962
0.88977 0.419062
0.898777 0.481968
0.897717 0.531795
0.889492 0.569792
0.876599 0.59765
0.861511 0.617279
0.846733 0.63067
0.834659 0.63969
0.827299 0.645823
0.825968 0.649973
0.831039 0.652458
0.841852 0.653207
0.856834 0.652092
0.87385 0.649228
0.890662 0.645107
0.905358 0.640537
0.916586 0.636437
0.92356 0.633615
0.925917 0.632611
0.00018684 0.149317
0.000204057 0.145104
0.000261891 0.133243
0.000383607 0.116704
0.000628387 0.0994104
0.00114009 0.0836547
0.00226133 0.0700138
0.00478992 0.0584727
0.0105381 0.0488908
0.0234884 0.0410371
0.0519042 0.0345925
0.110963 0.0292392
0.221367 0.0247425
0.391654 0.0212338
0.586342 0.0395184
0.744416 0.108377
0.845211 0.210809
0.902276 0.319352
0.932348 0.419501
0.945041 0.506803
0.942728 0.580793
0.921445 0.64159
0.872026 0.687426
0.784733 0.711946
0.660007 0.704589
0.516466 0.660153
0.380471 0.59054
0.268434 0.519908
0.184213 0.460414
0.124797 0.410876
0.0844252 0.369787
0.0574794 0.335896
0.039574 0.308187
0.0276247 0.285837
0.0195704 0.268205
0.0140656 0.25479
0.0102404 0.245204
0.00753345 0.239142
0.00558336 0.236338
0.00415705 0.236519
0.00310386 0.239334
0.00232533 0.244228
0.0017554 0.250273
0.0013481 0.25604
0.00107053 0.259758
0.000900039 0.259808
0.000824472 0.255183
0.000844527 0.245611
0.000977661 0.231696
0.00126358 0.215041
0.00177152 0.197768
0.00260974 0.181637
0.00393696 0.167672
0.00597614 0.156387
0.00903031 0.148123
0.0135024 0.143246
0.0199223 0.142204
0.0289877 0.145527
0.0416261 0.153804
0.0590777 0.167674
0.082986 0.187904
0.115446 0.215541
0.158935 0.25214
0.216065 0.300041
0.289176 0.362624
0.380035 0.443595
0.48961 0.531382
0.612369 0.597511
0.729817 0.618923
0.81891 0.591891
0.868452 0.526827
0.880065 0.434576
0.856291 0.32311
0.791285 0.204316
0.671025 0.103601
0.49337 0.0544889
0.30251 0.0539875
0.158856 0.0607473
0.0754484 0.0677115
0.033926 0.0748678
0.0149024 0.082225
0.0065728 0.0897984
0.00302224 0.0975922
0.00153279 0.105571
0.000910085 0.113624
0.000644413 0.121509
0.000523912 0.128805
0.000463402 0.134894
0.00043052 0.139058
0.000414758 0.140666
0.000415651 0.139367
0.000440713 0.135165
0.00051143 0.128355
0.00068199 0.119413
0.00108533 0.108909
0.00204057 0.0974751
0.0042963 0.0857719
0.00956285 0.0744085
0.0216132 0.0638537
0.0483 0.0543877
0.10415 0.0461133
0.209506 0.0390092
0.374622 0.0330841
0.56821 0.0464645
0.729406 0.111438
0.833833 0.213584
0.893203 0.32398
0.923997 0.42628
0.935882 0.515091
0.931481 0.589541
0.908117 0.649506
0.860356 0.693318
0.78479 0.716527
0.686189 0.713717
0.578813 0.684284
0.479066 0.636366
0.397309 0.583084
0.336615 0.535368
0.29593 0.498565
0.272923 0.473481
0.265298 0.459996
0.271249 0.458379
0.289683 0.469239
0.320423 0.493456
0.364411 0.531794
0.423564 0.582637
0.499435 0.640113
0.590343 0.693398
0.688252 0.729405
0.77942 0.739051
0.8511 0.721337
0.898165 0.680593
0.922721 0.621121
0.929116 0.544849
0.919538 0.452121
0.891327 0.343891
0.834853 0.225688
0.733021 0.114738
0.572169 0.0427876
0.375632 0.0270631
0.207585 0.0326559
0.101414 0.039594
0.0460222 0.0477739
0.0200429 0.0570978
0.00857628 0.0670832
0.00377904 0.0763172
0.00204945 0.0826876
0.0020131 0.0847618
0.00362423 0.0822873
0.00812553 0.075771
0.0188385 0.0667135
0.0429866 0.0570888
0.0943325 0.0481393
0.193212 0.040261
0.352806 0.0335149
0.54713 0.0422589
0.714264 0.102399
0.824223 0.20328
0.886712 0.314488
0.918368 0.417747
0.928999 0.50677
0.920922 0.580271
0.89104 0.637519
0.834166 0.675609
0.748605 0.688449
0.641742 0.670025
0.528834 0.621468
0.424261 0.554174
0.335162 0.484336
0.262529 0.424243
0.205066 0.375179
0.160736 0.335186
0.127235 0.302708
0.102369 0.276534
0.0842658 0.255747
0.0714425 0.239668
0.0628002 0.227811
0.0575821 0.219855
0.0553299 0.215624
0.0558501 0.215076
0.0591969 0.218307
0.0656745 0.22555
0.075857 0.237193
0.0906201 0.253798
0.111176 0.27614
0.139099 0.305277
0.176314 0.342649
0.225066 0.390103
0.287852 0.449626
0.367211 0.522411
0.46499 0.601602
0.578778 0.670809
0.697252 0.715138
0.802375 0.731452
0.880263 0.729791
0.92818 0.723433
0.950054 0.720167
0.948215 0.722379
0.918044 0.729272
0.847414 0.735291
0.726295 0.725106
0.567547 0.677587
0.408618 0.590939
0.278846 0.494373
0.184811 0.411764
0.121431 0.34374
0.0803056 0.288311
0.0541387 0.243075
0.0378944 0.205805
0.0286841 0.1748
0.025574 0.148853
0.0298093 0.12707
0.0456694 0.108738
0.0818002 0.0932742
0.151464 0.0801926
0.266902 0.0690942
0.423053 0.0611261
0.584683 0.0809739
0.712956 0.145862
0.797639 0.237735
0.847216 0.333099
0.87225 0.418396
0.88003 0.488563
0.874989 0.542766
0.860123 0.581931
0.838021 0.607823
0.811339 0.622872
0.782912 0.630122
0.755689 0.632952
0.732584 0.634534
0.716217 0.637231
0.708559 0.642185
0.710568 0.649279
0.721931 0.65745
0.741019 0.665231
0.765079 0.671346
0.790694 0.675158
0.814412 0.676805
0.833332 0.676999
0.845428 0.676641
0.849578 0.676434
0.000192223 0.149409
0.000210707 0.145189
0.000273409 0.13331
0.000407724 0.116741
0.000683481 0.0994092
0.00127024 0.0836146
0.00257097 0.0699394
0.00552152 0.0583716
0.0122393 0.0487719
0.0273428 0.0409088
0.0602602 0.0344603
0.127661 0.0291064
0.250015 0.024611
0.429484 0.0221453
0.620992 0.0497712
0.767581 0.128388
0.858048 0.235054
0.908345 0.343833
0.933816 0.442544
0.942015 0.527794
0.932992 0.599259
0.900153 0.656313
0.832713 0.694981
0.724085 0.705608
0.584508 0.677742
0.440524 0.614469
0.315594 0.537872
0.218635 0.470465
0.148839 0.41449
0.100909 0.368098
0.068768 0.329763
0.0473748 0.298233
0.0330945 0.272507
0.0234745 0.251797
0.0169083 0.235495
0.0123549 0.223148
0.00914034 0.214416
0.00682753 0.209042
0.00513243 0.206817
0.00387046 0.20754
0.00292154 0.210988
0.00220685 0.216855
0.00167348 0.224632
0.00128466 0.233413
0.00101399 0.241738
0.000843099 0.247799
0.00076187 0.250021
0.000770909 0.24755
0.00088572 0.240318
0.0011424 0.22911
0.00160503 0.215557
0.00237509 0.201646
0.00360363 0.189007
0.00550675 0.178664
0.00838565 0.171234
0.0126535 0.167187
0.0188735 0.167004
0.0278144 0.17122
0.0405302 0.180438
0.0584628 0.195352
0.0835465 0.216821
0.118256 0.246017
0.16549 0.284625
0.228191 0.335066
0.308714 0.400722
0.408258 0.483333
0.525803 0.564778
0.651205 0.616694
0.762868 0.622036
0.840864 0.583064
0.879555 0.511063
0.882779 0.415113
0.851994 0.302272
0.779344 0.185219
0.650403 0.0907923
0.467625 0.0499405
0.280955 0.0514626
0.145865 0.0572087
0.0691129 0.0630052
0.0312318 0.0688522
0.0138896 0.0747701
0.0062662 0.0807935
0.00299236 0.0869553
0.00160298 0.0932649
0.00101098 0.0996756
0.000749607 0.106044
0.000623439 0.112093
0.000553419 0.117391
0.000509574 0.121396
0.000482681 0.123564
0.000473636 0.12349
0.000492437 0.12101
0.00056607 0.116208
0.00076159 0.109365
0.00124219 0.100892
0.00239748 0.0912902
0.00513725 0.081124
0.0115297 0.0709615
0.0260981 0.0612862
0.0580833 0.0524326
0.123848 0.0445721
0.243693 0.0377446
0.420638 0.0329618
0.611405 0.0577632
0.758829 0.135553
0.85024 0.243696
0.900745 0.354823
0.925211 0.455554
0.930721 0.541853
0.917164 0.61292
0.879318 0.667517
0.811078 0.701457
0.71304 0.707584
0.598174 0.681511
0.486327 0.629309
0.392257 0.566306
0.32119 0.507422
0.27236 0.459991
0.243088 0.424219
0.230511 0.399631
0.232112 0.386306
0.245724 0.384825
0.26953 0.396202
0.302459 0.421747
0.344888 0.462828
0.399086 0.51897
0.468272 0.585123
0.553736 0.650815
0.650733 0.70138
0.746706 0.724037
0.826537 0.71468
0.88141 0.677351
0.911358 0.617882
0.920509 0.539745
0.91149 0.444289
0.881872 0.333328
0.821831 0.213762
0.714347 0.105022
0.548489 0.0395655
0.353483 0.029024
0.192861 0.0349875
0.0936541 0.0421305
0.0424359 0.0504481
0.0185002 0.0598159
0.00794864 0.0696486
0.00355765 0.0784206
0.00204343 0.0841053
0.00221409 0.0855031
0.00419923 0.0824855
0.00953743 0.0756454
0.0221494 0.0665346
0.0504046 0.0570105
0.109739 0.0481673
0.221042 0.0403499
0.392216 0.0339402
0.586058 0.0519364
0.741364 0.124784
0.838984 0.232708
0.892538 0.345669
0.917265 0.447993
0.920374 0.53463
0.901593 0.604123
0.856152 0.654179
0.780177 0.679129
0.677952 0.671317
0.564166 0.628391
0.455745 0.55976
0.362365 0.483071
0.28575 0.414594
0.224387 0.359288
0.17629 0.314743
0.139298 0.278817
0.11131 0.249867
0.0904632 0.226662
0.0752173 0.208293
0.064375 0.194104
0.0570558 0.183628
0.052656 0.176561
0.0508108 0.172735
0.0513656 0.172109
0.0543604 0.174772
0.0600281 0.180954
0.0688044 0.191032
0.0813477 0.20556
0.0985631 0.225295
0.121628 0.251265
0.152014 0.284878
0.191534 0.32803
0.242441 0.382955
0.307565 0.451574
0.390151 0.533541
0.492363 0.617639
0.609974 0.685714
0.728012 0.725147
0.82657 0.738165
0.893609 0.73779
0.928184 0.735539
0.932229 0.736521
0.902237 0.740772
0.827782 0.74229
0.702367 0.725222
0.543516 0.670286
0.389264 0.579737
0.265538 0.483828
0.176685 0.40224
0.116944 0.33491
0.0781043 0.280051
0.0533322 0.235376
0.0380605 0.198657
0.0298657 0.168161
0.0284302 0.142665
0.036057 0.121281
0.0589275 0.103304
0.108564 0.0881588
0.200364 0.0753671
0.341931 0.0645355
0.51162 0.0665963
0.661959 0.115176
0.766141 0.205129
0.827591 0.308504
0.85832 0.404591
0.867544 0.484168
0.860739 0.544454
0.841377 0.585392
0.812343 0.60825
0.776499 0.615496
0.736666 0.610972
0.695558 0.599678
0.655929 0.587017
0.620737 0.577731
0.593016 0.574988
0.575364 0.579949
0.569366 0.591938
0.575256 0.608967
0.591838 0.628362
0.616548 0.647373
0.645657 0.663759
0.674714 0.676223
0.699255 0.684505
0.715575 0.689056
0.721286 0.690484
0.000198459 0.149606
0.000218339 0.145377
0.000286399 0.133472
0.000434563 0.116861
0.000744375 0.0994792
0.00141379 0.0836336
0.00291269 0.0699133
0.00633034 0.0583095
0.0141231 0.0486848
0.0316103 0.0408063
0.0694657 0.0343493
0.145775 0.0289908
0.280053 0.0244938
0.466925 0.0242322
0.653171 0.0621063
0.788306 0.149526
0.869325 0.259417
0.913451 0.36792
0.934395 0.464943
0.937562 0.547931
0.920531 0.616461
0.874236 0.668689
0.787773 0.697802
0.660728 0.691647
0.513424 0.643617
0.374997 0.567401
0.262552 0.491095
0.17925 0.427508
0.121238 0.374919
0.0821965 0.331472
0.0562785 0.295645
0.0390776 0.266216
0.0275726 0.242214
0.0197805 0.222892
0.0144214 0.207685
0.0106711 0.196181
0.00799641 0.188088
0.00605081 0.183191
0.00460803 0.181322
0.00352043 0.182317
0.00269165 0.186004
0.00205844 0.192188
0.00157856 0.200607
0.00122291 0.210809
0.000970938 0.221916
0.000808641 0.232463
0.000728699 0.24065
0.000732622 0.245015
0.00083477 0.244902
0.00106821 0.240434
0.00149254 0.232485
0.00220408 0.222611
0.00334924 0.212617
0.00514261 0.204034
0.00789185 0.197938
0.012033 0.195068
0.0181816 0.196027
0.0272058 0.201407
0.040329 0.211858
0.0592565 0.228139
0.0862968 0.25121
0.124394 0.282356
0.176924 0.323361
0.247077 0.376701
0.336888 0.445725
0.446434 0.527577
0.571252 0.598185
0.695874 0.632261
0.797676 0.620596
0.862277 0.57028
0.889462 0.491925
0.884068 0.392597
0.845725 0.27881
0.764384 0.164476
0.625834 0.0778107
0.43859 0.045767
0.25787 0.0485736
0.132398 0.0533195
0.062688 0.0580011
0.0285785 0.0626306
0.012969 0.0672428
0.00607299 0.0718912
0.00308084 0.0766363
0.00178655 0.0815243
0.00121441 0.0865613
0.000943586 0.0916783
0.0007972 0.0967019
0.000703739 0.101333
0.000636516 0.105158
0.000588108 0.107715
0.000561105 0.108586
0.000568358 0.1075
0.000643131 0.104387
0.000867213 0.0993729
0.00143849 0.0927294
0.00282728 0.0848406
0.00612757 0.076173
0.0138143 0.0672305
0.0312523 0.0584856
0.0691801 0.0503053
0.145674 0.0429153
0.279948 0.0364108
0.466064 0.0344497
0.650789 0.0720608
0.784433 0.160992
0.864217 0.273315
0.906849 0.384198
0.925186 0.482858
0.923656 0.56621
0.899368 0.633102
0.845077 0.680512
0.756088 0.701247
0.639923 0.686958
0.517316 0.638176
0.408924 0.569479
0.324555 0.500311
0.264963 0.442386
0.227566 0.396375
0.209266 0.361273
0.207411 0.336726
0.219671 0.323054
0.24342 0.321381
0.275509 0.333462
0.313159 0.361151
0.355643 0.406262
0.40544 0.467594
0.467144 0.540044
0.544334 0.613748
0.635139 0.673596
0.729096 0.704997
0.81071 0.701527
0.868797 0.666423
0.901275 0.606343
0.911377 0.525939
0.901463 0.427544
0.868741 0.3141
0.802757 0.194515
0.686791 0.0911258
0.514616 0.0360034
0.323409 0.0315803
0.173613 0.037797
0.0837223 0.045119
0.0378931 0.0535343
0.0165558 0.0628545
0.00715794 0.072351
0.00327216 0.0804218
0.00201411 0.0852383
0.00241053 0.0858757
0.00478302 0.0823192
0.010976 0.0752459
0.0255173 0.066212
0.0579107 0.0568905
0.125123 0.0482154
0.248014 0.0404963
0.428382 0.0352216
0.619318 0.0633822
0.76333 0.147289
0.850357 0.260574
0.896124 0.374454
0.914105 0.475436
0.908979 0.559196
0.878268 0.623549
0.816847 0.66399
0.724651 0.672374
0.613172 0.642189
0.501146 0.577998
0.402372 0.496734
0.320678 0.418242
0.254297 0.354442
0.201002 0.304071
0.158871 0.264089
0.126121 0.232193
0.101087 0.20669
0.0822784 0.186355
0.0684338 0.170313
0.0585446 0.157941
0.0518502 0.148804
0.0478161 0.142614
0.0461096 0.139208
0.0465781 0.138543
0.0492358 0.140699
0.0542585 0.145887
0.0619859 0.154469
0.0729294 0.16698
0.0877833 0.184159
0.107437 0.206998
0.132998 0.236849
0.165846 0.275583
0.207797 0.325584
0.261416 0.389181
0.330269 0.467583
0.418425 0.557254
0.527281 0.642533
0.648644 0.705134
0.762776 0.737351
0.849347 0.747199
0.89923 0.748199
0.91146 0.748855
0.883065 0.750808
0.805737 0.747917
0.677128 0.724036
0.519323 0.662156
0.370297 0.568499
0.252644 0.473577
0.168835 0.39299
0.112597 0.326349
0.0759606 0.272066
0.0525535 0.227961
0.0382675 0.191805
0.0311535 0.161829
0.0315549 0.136799
0.0429351 0.11583
0.0735137 0.0982262
0.137542 0.0834192
0.250955 0.0709385
0.412802 0.0614655
0.584301 0.0825493
0.717529 0.157696
0.800407 0.263969
0.843742 0.371591
0.859521 0.463957
0.855283 0.534589
0.835581 0.58157
0.804012 0.605007
0.764022 0.606654
0.718611 0.59041
0.669887 0.562487
0.619378 0.53041
0.568989 0.501629
0.521769 0.482041
0.481631 0.474796
0.452151 0.480085
0.435421 0.496
0.431741 0.51966
0.439925 0.547895
0.457648 0.57748
0.481586 0.605318
0.507528 0.628802
0.530759 0.646192
0.546843 0.656706
0.552591 0.660203
0.000205559 0.149942
0.000226924 0.145699
0.000300665 0.13376
0.000463466 0.117094
0.000809223 0.0996459
0.00156596 0.0837346
0.00327463 0.0699561
0.00718792 0.0583055
0.0161228 0.0486465
0.0361367 0.0407449
0.0791697 0.034273
0.164541 0.0289049
0.310049 0.024402
0.502148 0.0276433
0.681725 0.0757781
0.806113 0.17064
0.878834 0.282765
0.917483 0.390578
0.934026 0.48576
0.931696 0.566344
0.905595 0.631541
0.844734 0.677797
0.740062 0.695266
0.599408 0.671208
0.450738 0.606227
0.320956 0.523918
0.220573 0.451095
0.148891 0.391036
0.100183 0.341508
0.067877 0.300674
0.0465886 0.267041
0.0324967 0.239418
0.0230663 0.216874
0.0166635 0.198699
0.0122437 0.184368
0.00913697 0.173509
0.00691057 0.165868
0.00528259 0.161273
0.00406855 0.159584
0.00314762 0.160664
0.00244074 0.164365
0.00189609 0.170535
0.00147932 0.179017
0.00116718 0.189593
0.000943742 0.201859
0.000798703 0.214979
0.000727556 0.227514
0.000733371 0.237748
0.000830395 0.244397
0.00104973 0.247008
0.00144752 0.24586
0.00211628 0.24184
0.00320048 0.236359
0.00491821 0.231028
0.00759243 0.227295
0.0116967 0.226288
0.0179224 0.228885
0.0272761 0.235835
0.0412115 0.247896
0.0617888 0.265922
0.091811 0.29097
0.13481 0.324421
0.194652 0.368137
0.274552 0.424629
0.375614 0.496663
0.49573 0.573336
0.625242 0.627996
0.744019 0.64179
0.83191 0.613734
0.88176 0.553446
0.89753 0.469579
0.883649 0.367359
0.837329 0.253281
0.746371 0.142906
0.597724 0.0654436
0.407385 0.0421141
0.234434 0.045373
0.119282 0.0491657
0.0566984 0.0528149
0.0263234 0.0563489
0.0124154 0.0598198
0.0062243 0.0633003
0.00349007 0.0668704
0.00226156 0.0706011
0.00167491 0.0745316
0.00135767 0.0786431
0.0011543 0.0828323
0.00100317 0.0868927
0.00088245 0.0905117
0.00078743 0.0932995
0.000722783 0.0948567
0.000704413 0.094858
0.000772343 0.0931263
0.00102461 0.0896621
0.0016978 0.0846233
0.00335239 0.0782905
0.00728747 0.0710358
0.0164275 0.0632938
0.03705 0.0555038
0.0814386 0.0480425
0.169102 0.0411728
0.316959 0.0350357
0.509036 0.0379358
0.685458 0.0883441
0.806148 0.186161
0.875884 0.300928
0.911655 0.410754
0.924141 0.506983
0.91515 0.587082
0.879203 0.649121
0.808032 0.687766
0.700609 0.693127
0.572528 0.658285
0.449094 0.591432
0.347833 0.514152
0.273448 0.445458
0.224193 0.389461
0.196842 0.344586
0.188657 0.309827
0.197811 0.284888
0.222499 0.270353
0.259435 0.267985
0.303249 0.280521
0.348277 0.31214
0.392339 0.364126
0.438436 0.432161
0.492716 0.509672
0.560606 0.586898
0.642157 0.649873
0.728818 0.683751
0.806011 0.681541
0.861933 0.646065
0.893118 0.584143
0.901552 0.500946
0.888573 0.399604
0.850278 0.284527
0.775159 0.167484
0.647601 0.0741342
0.469118 0.0334441
0.285769 0.0346624
0.150609 0.0410877
0.0721299 0.0485398
0.0326459 0.0569601
0.0143197 0.0660404
0.00624869 0.0748991
0.00293823 0.0819779
0.00196234 0.0857672
0.00258899 0.0856135
0.00533474 0.0815913
0.0123355 0.0744534
0.028683 0.0656836
0.0649091 0.0567031
0.139248 0.0482807
0.272029 0.0407082
0.458912 0.037367
0.645673 0.0751286
0.779914 0.167854
0.858371 0.284934
0.897591 0.399125
0.909214 0.498543
0.895698 0.579089
0.853125 0.637349
0.77769 0.666417
0.674819 0.656995
0.561907 0.606501
0.457582 0.526967
0.37036 0.439626
0.299261 0.3633
0.240732 0.304261
0.192536 0.258638
0.153302 0.222994
0.121951 0.194867
0.0974332 0.172535
0.078696 0.154809
0.0647428 0.140862
0.0546979 0.13012
0.047847 0.122184
0.0436532 0.116788
0.0417559 0.113783
0.0419628 0.113124
0.04424 0.114879
0.0487045 0.119235
0.0556193 0.126525
0.0653902 0.13725
0.0785623 0.152115
0.0958171 0.172075
0.117979 0.198413
0.146062 0.232925
0.181434 0.278048
0.226192 0.336456
0.283686 0.409869
0.358542 0.497909
0.455116 0.592012
0.571766 0.673289
0.693777 0.726104
0.797074 0.750007
0.863337 0.757051
0.885807 0.758705
0.860727 0.758916
0.781984 0.75192
0.651696 0.721688
0.49609 0.653754
0.352566 0.557916
0.240734 0.464158
0.161611 0.384501
0.108589 0.318507
0.0739752 0.26477
0.0518353 0.221211
0.0384854 0.185596
0.0324254 0.156124
0.0346425 0.131548
0.0497348 0.110985
0.0878455 0.0937487
0.1654 0.0792778
0.297133 0.0671066
0.47155 0.0624179
0.637471 0.104184
0.754083 0.198977
0.820483 0.314099
0.85034 0.42153
0.854591 0.507783
0.839795 0.567627
0.810655 0.599335
0.771622 0.602663
0.726496 0.580793
0.677299 0.540374
0.624092 0.490246
0.566343 0.440251
0.505165 0.399733
0.444724 0.375334
0.391203 0.369077
0.349907 0.378488
0.323159 0.399094
0.31045 0.426791
0.30971 0.458551
0.318242 0.491846
0.332998 0.524084
